,underlying_symbol,date,dominant_id,open,close,high,low,total_turnover,volume,prev_close,settlement,prev_settlement,open_interest,limit_up,limit_down,day_session_open,multiplier,profit,sigma5,sigma20,sigma40,sigma63,sigma126,sigma252,break1,break3,break14,break20,break63,break126,break252,expect1,expect2,expect3,expect4,expect5,d_vol,d_oi,mmt_open,high_close,low_close
163,,2010-09-02,RU1101,21709.05295019628,22045.36670620243,22066.38631595281,21704.84902824621,0,979594,21591.34313559414,21965.49218915097,21645.99412094514,250612,22293.39810125695,20994.38621868324,25820,5,0.02102803738317764,0.015416866159548634,0.014967418434866648,0.01607248958583533,0.01695377745637987,0.017437288127192467,,1.4049207934344081,0.5899962318731927,0.988218043204044,1.0880701667865251,1.6935247325043334,0.5275987101422749,,0.00019069412662072954,0.012204424103737583,0.00648360030511025,0.008771929824560985,-0.02955758962623965,0.0899682787831414,0.006154620157638772,0.011682242990654037,0.0009534706331043078,0.015446224256292955
164,,2010-09-03,RU1101,22112.62945740365,22049.5706281525,22158.8725988545,21910.84120379997,0,763414,22045.36670620243,22020.14317450197,21965.49218915097,244884,22621.30401336294,21305.47644298892,26300,5,0.00019069412662072954,0.015606724560068147,0.014902566929185023,0.016075920668584803,0.016901833804571775,0.017307254870892918,,0.012796059063306489,1.3847238408225278,1.068788367149439,0.9328487009246479,1.7819096026614445,0.6834034496240604,,0.012011439466158395,0.006291706387035091,0.008579599618684215,-0.029742612011439438,-0.036606291706386976,-0.10624197371564138,0.0056581488516112555,0.02555301296720053,0.004957102001906765,0.0062917063870352565
165,,2010-09-06,RU1101,22112.62945740365,22314.41771100734,22402.70007195895,22074.79415985296,0,606486,22049.5706281525,22242.95103785603,22020.14317450197,230788,22680.15892066401,21355.92350638984,26300,5,0.012011439466158395,0.015932811942399906,0.014981839955809503,0.015031409727824937,0.016932316713720464,0.017305063291063634,,0.801733265178869,1.2905583678967252,0.8669295271795495,0.9766382415406191,1.8971400698154384,0.677020898587924,,-0.005651846269781788,-0.0033911077618692686,-0.041258477769404785,-0.048040693293142506,-0.037678975131876465,-0.5313263838493923,-0.0977850737492037,0.018112488083889395,0.003956292388846909,0.010738507912584957
166,,2010-09-07,RU1101,22280.78633540672,22188.30005250503,22301.80594515711,22041.16278425235,0,573742,22314.41771100734,22154.66867690442,22242.95103785603,227406,22907.17070596816,21574.52744779383,26500,5,-0.005651846269781788,0.010853546056727439,0.015071443448818155,0.014589439646550567,0.015040017344919129,0.017082321899673923,,-0.37500364772459693,0.24837092705721422,0.7093182356952873,0.9131044521961186,2.457233579817748,0.4298777314110577,,0.0022735884804849673,-0.03580901856763906,-0.04262978400909412,-0.03220917014020436,-0.03578035401422565,-0.680431205336974,-0.08769953377125327,0.044461190655614026,0.0051155740810916684,0.006631299734747822
167,,2010-09-08,RU1101,22188.30005250503,22238.74711590595,22369.06869635833,22074.79415985296,0,688308,22188.30005250503,22230.3392720058,22154.66867690442,213728,22818.88834501654,21486.24508684222,26390,5,0.0022735884804849673,0.010551950354584866,0.014884441023985312,0.014552903754032934,0.014951884374932587,0.017051096492503602,,0.15274933582129332,0.33279275596607255,0.4381146382752152,1.0741478183518087,2.329262269644154,0.5207071580878824,,-0.03799621928166325,-0.0448015122873343,-0.034404536862003454,-0.03796761975181146,-0.05165735927581099,-0.7179219928121002,-0.10902087016173716,0.02690413035240594,0.005860113421550091,0.007372400756143457
168,,2010-09-09,RU1101,22356.4569305081,21393.75880394053,22469.96282316017,21212.99016008723,0,1150246,22238.74711590595,21629.17843314483,22230.3392720058,168326,22894.55894011792,21212.99016008723,26590,5,-0.03799621928166325,0.019071779990560662,0.017398888667912494,0.016069494118255197,0.015673695654031927,0.017397944081050803,,-2.18383024380959,-1.3690870549939569,0.10637688767131531,0.50661657308819,1.448549759161924,0.22852776762181629,,-0.007074081351935514,0.003733542935743824,2.972912417291504e-05,-0.014200713415020935,-0.018684277502712295,0.24792970588748062,-0.38500336876777963,0.01398865784499015,0.050304578502652526,0.008449597170367557
169,,2010-09-10,RU1101,21343.31174053961,21242.41761373777,21503.06077464253,21128.9117210857,0,846420,21393.75880394053,21339.10781858953,21629.17843314483,129358,22276.58241345665,20977.57053088293,25385,5,-0.007074081351935514,0.018772385490299203,0.017239349985017662,0.016140077640521378,0.01571812962578782,0.017323872005073813,,-0.4103450163772672,-1.4276824413064364,0.10502116145082176,0.21926757063965222,1.3432502241257402,0.29591882415431575,,0.010884622996239888,0.0071544214353682556,-0.007177405614296794,-0.011692912766931136,0.020308290097389325,0.072163693679439,-0.6863229685253615,-0.03301237964236579,0.01226993865030691,0.00534336037997214
170,,2010-09-13,RU1101,21461.02155514176,21473.63332099199,21566.11960389368,21234.00976983761,0,428218,21242.41761373777,21389.55488199045,21339.10781858953,108606,21978.1039550012,20695.90776022779,25525,5,0.010884622996239888,0.018487381144530465,0.017337069305495632,0.016051018125543548,0.015459591766916749,0.01729135415849191,,0.627823699867751,-1.145722397979088,0.6642210703812741,0.4116813612526271,1.2048698185313493,0.4367007383720538,,-0.0036900369003689025,-0.017867547096523464,-0.022334433870654497,0.009322198485142544,0.03456981938240415,-0.21061411592353677,-0.9445260440019172,-0.04017415396793988,0.004306969459671149,0.011158966327330036
171,,2010-09-14,RU1103,21431.92884765543,21394.39482165254,21569.55360966607,21302.64498031211,0,1263440,21473.63332099199,21444.4401896564,21331.8381116477,178800,21969.91655369699,20689.58922226476,25695,5,-0.0036900369003689025,0.01855743533863065,0.01665162478329564,0.01596714820813712,0.015475125419430066,0.016988455351699582,,-0.2216022129006069,0.0010307773606106465,0.3880956836641491,0.07202723408081428,1.2258995724877924,0.6454889250569958,,-0.014230019493177353,-0.018713450292397762,0.013060428849902227,0.03840155945419073,0.0450292397660818,1.6106235608965527,-0.447544334567151,-0.03522325232731788,0.00818713450292401,0.004288499025341504
172,,2010-09-15,RU1103,21486.14466299296,21089.95216629569,21486.14466299296,21060.7590349601,0,1150998,21394.39482165254,21260.94050697556,21444.4401896564,177700,22086.68907903934,20798.0208529398,25760,5,-0.014230019493177353,0.017925809938233755,0.01695735186190701,0.016199555101224433,0.015615989508155159,0.01697095164659207,,-0.8391651956661739,-0.2443705300947485,-0.26947561627245453,-0.15139683323551975,1.079015442560365,0.44550218403445735,,-0.004548151077714197,0.027684397864346105,0.053391338738382095,0.060114692505437904,0.050820644650978526,0.36621446210346353,-0.20149888143176733,-0.03517755277430454,0.018785841407949377,0.001384219893217357
173,,2010-09-16,RU1103,21102.46350829665,20994.03187762161,21165.02021830148,20893.94114161388,0,1184168,21089.95216629569,20989.86143028795,21260.94050697556,176244,21894.84850169119,20622.86206492627,25300,5,-0.004548151077714197,0.009160942244796747,0.01643617243496924,0.016240275074655405,0.015517043371273343,0.01684363692033033,,-0.2767159504872102,-0.7845373646716918,-0.41899404601204393,-0.44808693016577744,0.9235440373135223,0.2931774956675469,,0.0323798172427491,0.05820421136273321,0.064958283671037,0.05562177195073483,0.06019070321811695,0.02947181489455238,0.04455824423185144,-0.01381204155168296,0.00814461660707167,0.004767580452920213
174,,2010-09-17,RU1103,21035.73635095816,21673.81479300745,21677.98524034111,20998.20232495527,0,1108378,20994.03187762161,21336.00855898136,20989.86143028795,192800,21677.98524034111,20998.20232495527,25220,5,0.0323798172427491,0.018146807076633343,0.017395119620797445,0.016042515336208384,0.01574388707098134,0.01705680367779744,,1.8614311340541796,0.433480325321116,-0.02790894324636826,0.25845925607874154,1.2992618462458398,0.5036363568962675,,0.025014431402732355,0.031556667308062586,0.022512988262459153,0.026938618433712102,0.03559746007311912,0.22121692192324063,0.359966864120197,-0.009844762739448811,0.00019241870309820975,0.03117182990186617
175,,2010-09-20,RU1103,21673.81479300745,22215.97294638266,22391.13173439619,21669.64434567379,0,750136,21673.81479300745,22120.05265770858,21336.00855898136,176712,22391.13173439619,21669.64434567379,25985,5,0.025014431402732355,0.020414481244836722,0.018068805586585558,0.016254898103186557,0.015991958512360568,0.01708044490971167,,1.384398724246792,1.7060067222088284,0.6442941159616788,0.6548442837320333,1.4330407741914182,0.49645922796943454,,0.00638257931293434,-0.0024403979725924215,0.0018772292096868308,0.010324760653275767,0.009010700206495184,0.29044062585146946,0.353246887966805,0.009236097748700975,0.007884362680683347,0.024591702646893292
176,,2010-09-21,RU1103,22228.48428838363,22357.76815572695,22453.68844440102,21953.23476436237,0,895418,22215.97294638266,22157.58668371148,22120.05265770858,174864,22783.1537837598,21452.78108432371,26650,5,0.00638257931293434,0.0195775059789781,0.01691766928636517,0.016200835695001872,0.01594513672891026,0.017068253185793775,,0.3772729685689265,2.216835069225253,0.5607708961523855,1.1371508978362654,1.4698409124485166,0.6146189669293051,,-0.008767021078157257,-0.004476776720760954,0.003917179630665693,0.0026114530871103533,0.031710501772057455,-0.4906070365906982,-0.022273529811218253,0.037544584193730066,0.004290244357395813,0.018093639246409287
