,underlying_symbol,date,dominant_id,open,close,high,low,total_turnover,volume,prev_close,settlement,prev_settlement,open_interest,limit_up,limit_down,day_session_open,multiplier,profit,amount,high-low,prevclose-low,high-prevclose,sigma5,sigma20,sigma40,sigma63,sigma126,sigma252,break1,break3,break14,break20,break63,break126,break252,expect1,expect2,expect3,expect4,expect5,d_vol,d_oi,mmt_open,high_close,low_close,corr_price_vol,corr_price_oi,corr_ret_vol,corr_ret_oi,corr_ret_dvol,corr_ret_doi,turnover,sigma_turnover,ave_turnover,norm_turn_std,vol_skew5,vol_skew14,vol_skew20,vol_skew63,vol_skew126,vol_skew252,price_skew5,price_skew14,price_skew20,price_skew63,price_skew126,price_skew252,low_close_high,d_low_close_high,mean6,mean12,dif,dea,macd,sma_low_close_high9,sma_low_close_high6,std_vol6,ddif_vol,norm_ATR,sq5_low_close_open_high
0,PF,2020-10-12,PF2105,5798.0,5832.0,5832.0,5750.0,0,51327,5400.0,5808.0,5400.0,19362,5832.0,4968.0,5798,5,0.08,256635,82.0,-350.0,432.0,,,,,,,,,,,,,,0.0360082304526749,0.04663923182441701,0.07441700960219479,0.10665294924554183,0.1310013717421125,,,,0.0,0.014060356652949246,,,,,,,299339064.0,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,,,,,0.07407407407407407,inf
1,,2020-10-13,PF2105,5932.0,6042.0,6042.0,5900.0,0,538024,5832.0,6008.0,5808.0,77665,6042.0,5574.0,5992,5,0.0360082304526749,2690120,142.0,-68.0,210.0,,,,,,,,,,,,,,0.010261502813637868,0.037073816617014234,0.06818934127772261,0.09169149288315127,0.08639523336643495,,,,0.0,0.023502151605428664,,,,,,,3250741008.0,,,,,,,,,,,,,,,,1.0,0.0,,,16.75213675213672,3.3504273504273443,26.803418803418754,,,,,0.03475670307845084,inf
2,,2020-10-14,PF2105,6054.0,6104.0,6138.0,5992.0,0,309822,6042.0,6064.0,6008.0,89404,6430.0,5586.0,6040,5,0.010261502813637868,1549110,146.0,50.0,96.0,,,,,,,,,,,,,,0.02653997378768021,0.05733944954128441,0.08060288335517693,0.07536041939711664,0.06487549148099607,,,,0.005570117955439056,0.01834862385321101,,,,,,,1891153488.0,,,,,,,,,,,,,,,,0.5342465753424658,-0.4657534246575342,,,34.631991623444264,9.606740205030729,50.05050283682707,,,,,0.023918741808650064,-3.1613935580364205
3,,2020-10-15,PF2105,6126.0,6266.0,6270.0,6112.0,0,559919,6104.0,6204.0,6064.0,167776,6308.0,5820.0,6182,5,0.02653997378768021,2799595,158.0,-8.0,166.0,,,,,,,,,,,,,,0.03000319182891797,0.05266517714650495,0.04755825087775295,0.03734439834024896,0.0012767315671879987,,,,0.0006383657835939994,0.024577082668368975,,,,,,,3508452454.0,,,,,,,,,,,,,,,,0.9493670886075949,0.4151205132651291,,,61.1688352790452,19.919159219833624,82.49935211842315,,,,,0.026492180019150973,-34.3869564908058
4,,2020-10-16,PF2105,6224.0,6454.0,6454.0,6224.0,0,1300979,6266.0,6342.0,6204.0,251716,6454.0,5954.0,6328,5,0.03000319182891797,6504895,230.0,42.0,188.0,0.02608803187913071,,,,,,,,,,,,,0.02200185931205454,0.017043693833281685,0.007127362875735978,-0.027889680818097305,-0.03346761698171676,,,,0.0,0.03563681437867989,,,,,,,8396518466.0,,,,1.1507324553606586,,,,,,0.09732966412073604,,,,,,1.0,0.05063291139240511,,,96.25987990632166,35.187303357131235,122.14515309838085,,,,,0.03563681437867989,inf
5,,2020-10-19,PF2105,6462.0,6596.0,6596.0,6432.0,0,1458246,6454.0,6536.0,6342.0,316768,6596.0,6088.0,6556,5,0.02200185931205454,7291230,164.0,22.0,142.0,0.009679745211455017,,,,,,,,,,,,,-0.004851425106124924,-0.014554275318374773,-0.04881746513038205,-0.05427531837477259,-0.05184960582171013,1.0814309838975111,1.1815140873047403,0.09761388286334056,0.0,0.024863553668890235,,,,,,,9618590616.0,,,,0.487977596310096,,,,,,0.32269671082574375,,,,,,1.0,0.0,0.0611894674746607,,133.9835202279046,54.946546731285906,158.07394699323737,,1.0,0.7931998713940897,,0.024863553668890235,inf
6,,2020-10-20,PF2105,6602.0,6564.0,6618.0,6482.0,0,1388290,6596.0,6546.0,6536.0,306556,6798.0,6274.0,6528,5,-0.004851425106124924,6941450,136.0,114.0,22.0,0.014210792162876242,,,,,,,,,,,,,-0.009750152346130409,-0.044180377818403414,-0.049664838513101765,-0.04722730042656916,-0.06398537477148081,0.5830744606877029,0.7225824578240226,0.08489993935718618,0.008226691042047532,0.012492382693479586,,,,,,,9112735560.0,,,,-0.6837813460931202,,,,,,-0.6707876081722706,,,,,,0.20588235294117646,-0.7941176470588236,0.035712407300268145,,159.45949460831343,75.8491363066914,167.22071660324406,,0.8508031751984498,0.551107431693781,,0.020719073735527116,-1.5629850738533202
7,,2020-10-21,PF2105,6536.0,6500.0,6586.0,6488.0,0,794840,6564.0,6536.0,6546.0,288029,6808.0,6284.0,6536,5,-0.009750152346130409,3974200,98.0,76.0,22.0,0.01863794813720637,,,,,,,,,,,,,-0.03476923076923077,-0.04030769230769231,-0.03784615384615385,-0.05476923076923077,-0.04953846153846154,0.349363605586729,0.6479240334555514,0.06581352833638025,0.01323076923076923,0.0018461538461538461,,,,,,,5166460000.0,,,,-0.7136987711856825,,,,,,-1.3073850246493959,,,,,,-0.7551020408163265,-0.9609843937575029,0.013408169628936761,,172.49668827264213,95.17864669988155,154.63608314552116,,0.6993120282612065,0.4967147597331823,,0.015076923076923076,-0.14344196607387752
8,,2020-10-22,PF2105,6530.0,6274.0,6546.0,6274.0,0,1221706,6500.0,6372.0,6536.0,224512,6798.0,6274.0,6330,5,-0.03476923076923077,6108530,272.0,226.0,46.0,0.02603068713353354,,,,,,,,,,,,,-0.0057379662097545425,-0.0031877590054191903,-0.020720433535224736,-0.015301243226012113,-0.03442779725852726,0.8326040460973277,0.19698016519169945,0.040615384615384616,0.04335352247370099,0.0,,,,,,,7664983444.0,,,,-1.612855228956269,,,,,,-1.263603312467352,,,,,,-1.0,-0.24489795918367352,-0.02612924923681892,,162.7167495393087,108.68626726776698,108.06096454308343,0.6036866359447005,0.24279664962024353,0.3214624339982938,,0.04335352247370099,-0.0
9,,2020-10-23,PF2105,6252.0,6238.0,6314.0,6214.0,0,646077,6274.0,6270.0,6372.0,174759,6820.0,5924.0,6268,5,-0.0057379662097545425,3230385,100.0,60.0,40.0,0.020157465789919147,,,,,,,,,,,,,0.0025649246553382495,-0.015068932350112215,-0.009618467457518435,-0.028855402372555305,-0.03558832959281821,-0.5360553193648881,-0.3427745510262258,-0.032196365954733824,0.012183392112856685,0.0038473869830073742,,,,,,,4030228326.0,,,,-0.46469282562232556,,,,,,-0.44964462023972074,,,,,,-0.52,0.48,-0.03101537824263456,,150.32828757399875,117.01467132901334,66.62723248997082,0.4320672023374726,0.03938805177431256,0.29444787570474396,,0.016030779095864058,-0.31934906140115055
