,underlying_symbol,date,dominant_id,open,close,high,low,total_turnover,volume,prev_close,settlement,prev_settlement,open_interest,limit_up,limit_down,day_session_open,multiplier,profit,sigma5,sigma20,sigma40,sigma63,sigma126,sigma252,break1,break3,break14,break20,break63,break126,break252,expect1,expect2,expect3,expect4,expect5,d_vol,d_oi,mmt_open,high_close,low_close
0,NI,2015-03-27,NI1507,101870.0,101080.0,102710.0,100650.0,0,28860,102070.0,101180.0,102070.0,14364,112270.0,91860.0,101870.0,1,-0.009699226021357891,,,,,,,,,,,,,,-0.02621685793430946,-0.059754649782350615,-0.08488326078353779,-0.04867431737237832,-0.037396121883656507,,,,0.016125840918084687,0.004254056193114365
1,,2015-03-30,NI1507,99010.0,98430.0,100000.0,96820.0,0,66684,101080.0,98390.0,101180.0,34186,106230.0,96120.0,98200.0,1,-0.02621685793430946,,,,,,,,,,,,,,-0.034440719292898506,-0.0602458600020319,-0.023062074570760947,-0.011480239764299502,-0.020420603474550443,,,,0.015950421619424972,0.016356801788072743
2,,2015-03-31,NI1507,98000.0,95040.0,98200.0,93840.0,0,105600,98430.0,95950.0,98390.0,54888,103300.0,93470.0,95000.0,1,-0.034440719292898506,,,,,,,,,,,,,,-0.026725589225589225,0.011784511784511785,0.02377946127946128,0.01452020202020202,-0.011468855218855219,,,,0.03324915824915825,0.012626262626262626
3,,2015-04-01,NI1507,93940.0,92500.0,94130.0,91270.0,0,158952,95040.0,92870.0,95950.0,70960,100740.0,91150.0,91880.0,1,-0.026725589225589225,,,,,,,,,,,,,,0.03956756756756757,0.05189189189189189,0.04237837837837838,0.015675675675675675,0.01945945945945946,,,,0.017621621621621623,0.013297297297297297
4,,2015-04-02,NI1507,92870.0,96160.0,96600.0,92550.0,0,202848,92500.0,94320.0,92870.0,80724,97510.0,88220.0,94300.0,1,0.03956756756756757,0.02994085952605258,,,,,,,,,,,,,0.011855241264559068,0.0027038269550748754,-0.02298252911813644,-0.019342762063227954,-0.01684692179700499,,,,0.004575707154742097,0.037541597337770384
5,,2015-04-03,NI1507,96000.0,97300.0,97800.0,95660.0,0,150282,96160.0,96530.0,94320.0,80998,99030.0,89600.0,96100.0,1,0.011855241264559068,0.031761822953935405,,,,,,,,,,,,,-0.009044193216855087,-0.03442959917780062,-0.030832476875642344,-0.028365878725590956,-0.021274409044193216,0.5985861334595362,0.825454635548288,-0.052828618968386025,0.0051387461459403904,0.016855087358684483
6,,2015-04-07,NI1507,97500.0,96420.0,97980.0,95950.0,0,75688,97300.0,96790.0,96530.0,83542,101350.0,91700.0,97500.0,1,-0.009044193216855087,0.030073914625222912,,,,,,,,,,,,,-0.02561709188964945,-0.02198713959759386,-0.019498029454470028,-0.012341837792989006,-0.03443269031321303,0.05991402829347493,0.6093483789723203,-0.009558067831449127,0.016179215930304917,0.004874507363617507
7,,2015-04-08,NI1507,94500.0,93950.0,95630.0,93300.0,0,183088,96420.0,94450.0,96790.0,95102,101620.0,91950.0,94500.0,1,-0.02561709188964945,0.02801148235848508,,,,,,,,,,,,,0.0037253858435337944,0.006279936136242682,0.013624268227780734,-0.009047365620010643,0.008302288451303885,1.0237818412429975,0.4813626678796294,-0.005600497822028625,0.017881852048962213,0.006918573709419904
8,,2015-04-09,NI1507,94450.0,94300.0,95260.0,93880.0,0,160974,93950.0,94500.0,94450.0,99084,99170.0,89720.0,94100.0,1,0.0037253858435337944,0.024362408457630616,,,,,,,,,,,,,0.002545068928950159,0.009862142099681866,-0.012725344644750796,0.004559915164369035,0.01166489925768823,0.011043869614611552,0.29572459043973837,0.020755721128259713,0.010180275715800637,0.004453870625662778
9,,2015-04-10,NI1507,94500.0,94540.0,94970.0,93180.0,0,137722,94300.0,94080.0,94500.0,105628,99220.0,89770.0,93580.0,1,0.002545068928950159,0.014527992872631654,,,,,,,,,,,,,0.007298497990268669,-0.015231647979691136,0.0020097313306536918,0.009096678654537761,0.013856568648191242,-0.40457465180712415,0.2513422954261031,-0.0176033934252386,0.004548339327268881,0.014385445314152739
