,underlying_symbol,date,dominant_id,open,close,high,low,total_turnover,volume,prev_close,settlement,prev_settlement,open_interest,limit_up,limit_down,day_session_open,multiplier,profit,amount,high-low,prevclose-low,high-prevclose,sigma5,sigma20,sigma40,sigma63,sigma126,sigma252,break1,break3,break14,break20,break63,break126,break252,expect1,expect2,expect3,expect4,expect5,d_vol,d_oi,mmt_open,high_close,low_close,corr_price_vol,corr_price_oi,corr_ret_vol,corr_ret_oi,corr_ret_dvol,corr_ret_doi,turnover,sigma_turnover,ave_turnover,norm_turn_std,vol_skew5,vol_skew14,vol_skew20,vol_skew63,vol_skew126,vol_skew252,price_skew5,price_skew14,price_skew20,price_skew63,price_skew126,price_skew252,low_close_high,d_low_close_high,mean6,mean12,dif,dea,macd,sma_low_close_high9,sma_low_close_high6,std_vol6,ddif_vol,norm_ATR,sq5_low_close_open_high
0,SP,2018-11-27,SP1906,5828.0,5382.0,5830.0,5382.0,0,471124,5980.0,5558.0,5980.0,78270,6578.0,5382.0,5828.0,10,-0.1,4711240,448.0,598.0,-150.0,,,,,,,,,,,,,,-0.03678929765886288,-0.03604607952434039,-0.043478260869565216,-0.07506503158677072,-0.06020066889632107,,,,0.08324043106651802,0.0,,,,,,,2535589368.0,,,,,,,,,,,,,,,,-1.0,,,,0.0,0.0,0.0,,,,,0.1111111111111111,-0.0
1,,2018-11-28,SP1906,5300.0,5184.0,5314.0,5142.0,0,1027208,5382.0,5222.0,5558.0,101512,6002.0,5112.0,5216.000000000001,10,-0.03678929765886288,10272080,172.0,240.0,-68.0,,,,,,,,,,,,,,0.0007716049382716049,-0.006944444444444444,-0.03973765432098766,-0.024305555555555556,-0.008487654320987654,,,,0.02507716049382716,0.008101851851851851,,,,,,,5325046272.0,,,,,,,,,,,,,,,,-0.5116279069767442,0.4883720930232558,,,-15.794871794871142,-3.1589743589742287,-25.271794871793826,,,,,0.046296296296296294,-0.36087792900594917
2,,2018-11-29,SP1906,5160.0,5188.0,5294.0,5122.0,0,985508,5184.0,5218.0,5222.0,110832,5482.0,4960.0,5258.0,10,0.0007716049382716049,9855080,172.0,62.0,110.0,,,,,,,,,,,,,,-0.007710100231303007,-0.04047802621434079,-0.025057825751734774,-0.009252120277563608,-0.01079414032382421,,,,0.020431765612952967,0.012721665381649962,,,,,,,5112815504.0,,,,,,,,,,,,,,,,-0.23255813953488372,0.2790697674418605,,,-27.67068449119597,-8.061316385418579,-39.218736211554784,,,,,0.03315343099460293,-0.6060196989704373
3,,2018-11-30,SP1906,5208.0,5148.0,5220.0,5114.0,0,897506,5188.0,5168.0,5218.0,134838,5478.0,4956.0,5174.0,10,-0.007710100231303007,8975060,106.0,74.0,32.0,,,,,,,,,,,,,,-0.033022533022533024,-0.017482517482517484,-0.001554001554001554,-0.003108003108003108,-0.0019425019425019425,,,,0.013986013986013986,0.006604506604506605,,,,,,,4620360888.0,,,,,,,,,,,,,,,,-0.3584905660377358,-0.1259324265028521,,,-39.85064390294792,-14.419181888924449,-50.86292402804695,,,,,0.020590520590520592,-0.5003899830187147
4,,2018-12-03,SP1906,5158.0,4978.0,5262.0,4970.0,0,1415596,5148.0,5076.0,5168.0,207934,5426.0,4908.0,5090.0,10,-0.033022533022533024,14155960,292.0,178.0,114.0,0.03954695178771981,,,,,,,,,,,,,0.016070711128967456,0.0325431900361591,0.030936118923262354,0.03214142225793491,0.03776617115307352,,,,0.057051024507834475,0.0016070711128967456,,,,,,,7046836888.0,,,,-0.23152189435735715,,,,,,0.13467819084502025,,,,,,-0.9452054794520548,-0.586714913414319,,,-62.50046231497072,-24.035437974133707,-76.93004868167402,,,,,0.05865809562073122,-0.0336437095179265
5,,2018-12-04,SP1906,4978.0,5058.0,5114.0,4978.0,0,1129600,4978.0,5036.0,5076.0,188012,5328.0,4822.0,5024.0,10,0.016070711128967456,11296000,136.0,0.0,136.0,0.022504698141978318,,,,,,,,,,,,,0.016211941478845394,0.014630288651640965,0.015816528272044286,0.021352313167259787,0.0071174377224199285,0.4651581383389046,0.5277732357382631,-0.08115709120128566,0.011071569790431,0.015816528272044286,,,,,,,5713516800.0,,,,1.3365787145596753,,,,,,-0.8985699673840758,,,,,,0.17647058823529413,1.121676067687349,-0.0190703988622406,,-73.15202417835098,-33.858755214977165,-78.58653792674764,,0.10232558139534884,0.3136077961279963,,0.026888098062475288,-1.3191138988417754
6,,2018-12-05,SP1906,5060.0,5140.0,5158.0,5040.0,0,1494318,5058.0,5104.0,5036.0,166492,5286.0,4784.0,5072.0,10,0.016211941478845394,14943180,118.0,18.0,100.0,0.020370518028416308,,,,,,,,,,,,,-0.0015564202334630351,-0.0003891050583657588,0.005058365758754864,-0.00894941634241245,-0.0003891050583657588,0.41351805949008497,0.3456162372614514,-0.024515618821668642,0.003501945525291829,0.019455252918287938,,,,,,,7680794520.0,,,,0.24103523764613066,,,,,,-0.8679355318961784,,,,,,0.6949152542372882,0.518444666001994,0.004691164972634887,,-74.12231311201504,-41.91146679438474,-64.4216926352606,,0.2853750409433344,0.2097010679524032,,0.022957198443579768,-5.136466785337197
7,,2018-12-06,SP1906,5150.0,5132.0,5264.0,5128.0,0,1621966,5140.0,5192.0,5104.0,172558,5358.0,4848.0,5226.0,10,-0.0015564202334630351,16219660,136.0,12.0,124.0,0.020331164303454097,,,,,,,,,,,,,0.0011691348402182386,0.006625097427903352,-0.0074045206547155105,0.0011691348402182386,-0.0011691348402182386,0.4259187134197674,0.3707445402782116,-0.007392996108949416,0.025720966484801246,0.000779423226812159,,,,,,,8323929512.0,,,,-0.6595475749367132,,,,,,-1.210190068726602,,,,,,-0.9411764705882353,-1.6360917248255236,0.004829656702780349,,-74.67598890776753,-48.4643712170613,-52.42323538141247,,0.32355661710202044,0.23426319664359438,,0.026500389711613406,-0.030838196172791623
8,,2018-12-07,SP1906,5112.0,5138.0,5208.0,5086.0,0,1295042,5132.0,5150.0,5192.0,175492,5450.0,4932.0,5138.0,10,0.0011691348402182386,12950420,122.0,46.0,76.0,0.020094263544569915,,,,,,,,,,,,,0.005449591280653951,-0.008563643441027637,0.0,-0.0023355391202802647,-0.0011677695601401323,0.24509514995998682,0.23559614738232942,-0.007014809041309431,0.013623978201634877,0.01012066952121448,,,,,,,6653925796.0,,,,-0.3380592704552094,,,,,,-1.2598633838198499,,,,,,-0.14754098360655737,0.793635486981678,0.0076485585408903045,,-73.7801395864035,-53.52752489092974,-40.505229390947505,0.19534883720930232,0.3773812844730956,0.20077499400426932,,0.023744647722849357,-0.724250876924209
9,,2018-12-10,SP1906,5150.0,5166.0,5224.0,5136.0,0,1094212,5138.0,5182.0,5150.0,174892,5406.0,4892.0,5168.0,10,0.005449591280653951,10942120,88.0,2.0,86.0,0.008301400228970099,,,,,,,,,,,,,-0.013937282229965157,-0.005420054200542005,-0.007742934572202865,-0.006581494386372435,-0.006581494386372435,-0.2481649243808309,-0.18828208693273768,0.033476060724017126,0.011227255129694155,0.005807200929152149,,,,,,,5652699192.0,,,,0.3480986849877226,,,,,,-1.6273517865144969,,,,,,-0.3181818181818182,-0.1706408345752608,0.012544100352802845,,-70.00384579232741,-56.82278907120928,-26.362113442236264,0.3468149646107179,0.47582210238280004,0.1548001909260537,,0.017034456058846303,-0.5092809098672553
