,underlying_symbol,date,dominant_id,open,close,high,low,total_turnover,volume,prev_close,settlement,prev_settlement,open_interest,limit_up,limit_down,day_session_open,multiplier,profit,sigma5,sigma20,sigma40,sigma63,sigma126,sigma252,break1,break3,break14,break20,break63,break126,break252,expect1,expect2,expect3,expect4,expect5,d_vol,d_oi,mmt_open,high_close,low_close
0,CF,2010-01-04,CF1005,9294.590460984653,9300.189611864764,9431.769657547378,9255.396404823874,0,498986,9249.797253943763,9358.980696105931,9252.596829383818,265668,9624.940362911217,8880.25329585642,16600,5,0.00544794188861978,,,,,,,,,,,,,,-0.005117399157134306,-0.017459361830222626,-0.03461770018061415,-0.03913305237808545,-0.03431667670078265,,,,0.014148103552077119,0.004816375677302807
1,,2010-01-05,CF1005,9322.586215385209,9252.596829383818,9339.383668025543,9230.200225863373,0,275464,9300.189611864764,9280.592583784375,9358.980696105931,237418,9734.123805073385,8983.83758713848,16650,5,-0.005117399157134306,,,,,,,,,,,,,,-0.012405446293494524,-0.029652042360060527,-0.03419062027231459,-0.02934947049924351,-0.027534039334341804,,,,0.009379727685325344,0.002420574886535541
2,,2010-01-06,CF1005,9115.417632821092,9137.814236341539,9227.400650423318,9065.025274900092,0,300808,9252.596829383818,9154.611688981871,9280.592583784375,198944,9652.936117311772,8908.249050256978,16280,5,-0.012405446293494524,,,,,,,,,,,,,,-0.01746323529411784,-0.02205882352941186,-0.017156862745098155,-0.015318627450980468,-0.04157679738562098,,,,0.009803921568627404,0.007965686274509914
3,,2010-01-07,CF1005,9179.807867942372,8978.238436258367,9238.59895218354,8796.266032654752,0,313640,9137.814236341539,9065.025274900092,9154.611688981871,161464,9521.356071629158,8787.867306334585,16395,5,-0.01746323529411784,,,,,,,,,,,,,,-0.00467726847521038,0.00031181789834743966,0.0021827252884316726,-0.024542147385926496,-0.022166603148205666,,,,0.028999064546305003,0.02026816339257872
4,,2010-01-08,CF1005,8975.438860818313,8936.244804657534,8995.035888898701,8846.658390575754,0,190082,8978.238436258367,8933.445229217477,9065.025274900092,146278,9428.970082107322,8701.080467692862,16030,5,-0.00467726847521038,0.008695768371067735,,,,,,,,,,,,,0.005012531328320778,0.0068922305764411215,-0.0199582289055973,-0.01757152139608267,-0.025924997679383572,,,,0.006578947368420997,0.010025062656641557
5,,2010-01-11,CF1005,8992.236313458647,8981.038011698423,9051.027397699814,8950.242681857811,0,116288,8936.244804657534,9000.635039778814,8933.445229217477,139556,9291.790885544597,8575.099572890358,16060,5,0.005012531328320778,0.008542744485917053,,,,,,,,,,,,,0.0018703241895262266,-0.024846217788861133,-0.02247141405744882,-0.03078322711739161,-0.02929897478525899,-2.01333108868804,-0.862139214372633,-0.0344611528822054,0.007793017456359142,0.0034289276807980143
6,,2010-01-12,CF1005,9025.831218739313,8997.835464338757,9079.02315210037,8939.04438009759,0,97660,8981.038011698423,9025.831218739313,9000.635039778814,137466,9361.780271545987,8639.489808011638,16120,5,0.0018703241895262266,0.009438097636681977,,,,,,,,,,,,,-0.026666666666666658,-0.024296296296296184,-0.03259259259259254,-0.03111111111111107,-0.0305185185185184,-1.528996973032471,-0.7162142795723581,-0.02524937655860345,0.009023024268823827,0.006533914125700006
7,,2010-01-13,CF1009,8845.872020941037,8757.893185289724,8872.532274168707,8736.564982707589,0,234868,8997.835464338757,8816.5457423906,9029.827768211962,139172,9392.407212108279,8667.248324315646,16590,5,-0.026666666666666658,0.013370176560709168,,,,,,,,,,,,,0.002435312024353226,-0.0060882800608827526,-0.004566210045662065,-0.003957382039573706,-0.02374429223744286,-0.6751996723325824,-0.43481297193487844,-0.03244582728341287,0.013089802130898043,0.002435312024353018
8,,2010-01-14,CF1009,8837.873944972736,8779.221387871861,8864.534198200407,8771.223311903559,0,163302,8757.893185289724,8816.5457423906,8816.5457423906,137380,9171.127110318615,8461.964374462583,16575,5,0.002435312024353226,0.012947155975122457,,,,,,,,,,,,,-0.008502884907379346,-0.006984512602490199,-0.006377163680534458,-0.026116003644093572,-0.013665350744002528,-0.640095713336853,-0.1730520506998534,-0.016027198358778253,0.009717582751290622,0.0009110233829336123
9,,2010-01-15,CF1009,8744.563058675889,8704.572678834384,8808.547666422299,8691.242552220549,0,207254,8779.221387871861,8744.563058675889,8816.5457423906,134572,9171.127110318615,8461.964374462583,16400,5,-0.008502884907379346,0.01307961848769049,,,,,,,,,,,,,0.0015313935681470017,0.0021439509954058857,-0.017764165390505345,-0.0052067381316998895,-0.0012251148545175596,0.10515486644376676,-0.08520890959382733,-0.021833570143981716,0.01194486983154678,0.0015313935681470017
