,underlying_symbol,date,dominant_id,open,close,high,low,total_turnover,volume,prev_close,settlement,prev_settlement,open_interest,limit_up,limit_down,day_session_open,multiplier,profit,amount,high-low,prevclose-low,high-prevclose,sigma5,sigma20,sigma40,sigma63,sigma126,sigma252,break1,break3,break14,break20,break63,break126,break252,expect1,expect2,expect3,expect4,expect5,d_vol,d_oi,mmt_open,high_close,low_close,corr_price_vol,corr_price_oi,corr_ret_vol,corr_ret_oi,corr_ret_dvol,corr_ret_doi,turnover,sigma_turnover,ave_turnover,norm_turn_std,vol_skew5,vol_skew14,vol_skew20,vol_skew63,vol_skew126,vol_skew252,price_skew5,price_skew14,price_skew20,price_skew63,price_skew126,price_skew252,low_close_high,d_low_close_high,mean6,mean12,dif,dea,macd,sma_low_close_high9,sma_low_close_high6,std_vol6,ddif_vol,norm_ATR,sq5_low_close_open_high
0,SC,2018-03-26,SC1809,440.0,429.9,447.1,426.3,0,40656,416.0,433.8,416.0,3114,457.6,374.4,441.4,1000,0.03341346153846148,40656000,20.80000000000001,-10.300000000000011,31.100000000000023,,,,,,,,,,,,,,-0.0137241218888113,-0.045359385903698535,-0.046987671551523585,-0.022330774598743816,-0.03093742730867633,,,,0.04000930448941625,0.00837404047452888,,,,,,,17478014.4,,,,,,,,,,,,,,,,-0.6538461538461573,,,,0.0,0.0,0.0,,,,,0.07234240521051413,-0.23507162564295128
1,,2018-03-27,SC1809,429.9,424.0,431.7,412.6,0,40602,429.9,426.4,433.8,3936,455.4,412.1,422.2,1000,-0.0137241218888113,40602000,19.099999999999966,17.299999999999955,1.8000000000000114,,,,,,,,,,,,,,-0.03207547169811326,-0.03372641509433965,-0.008726415094339596,-0.017452830188679193,-0.05070754716981132,,,,0.018160377358490538,0.026886792452830134,,,,,,,17215248.0,,,,,,,,,,,,,,,,0.19371727748691075,0.847563431333068,,,-0.47065527065524293,-0.0941310541310486,-0.7530484330483886,,,,,0.045047169811320675,-1.5864342184915485
2,,2018-03-28,SC1809,429.0,410.4,429.2,406.5,0,67198,424.0,414.1,426.4,6074,447.7,405.0,407.2,1000,-0.03207547169811326,67198000,22.69999999999999,17.5,5.199999999999989,,,,,,,,,,,,,,-0.0017056530214424675,0.024122807017543945,0.01510721247563364,-0.01924951267056525,-0.021686159844054528,,,,0.04580896686159847,0.009502923976608133,,,,,,,27578059.2,,,,,,,,,,,,,,,,-0.6563876651982398,-0.8501049426851506,,,-1.9189389696511512,-0.45909263723506916,-2.919692664832164,,,,,0.055311890838206604,-0.2589145508171324
3,,2018-03-29,SC1809,410.5,409.7,412.0,401.6,0,66668,410.4,406.8,414.1,7732,434.8,393.3,405.2,1000,-0.0017056530214424675,66668000,10.399999999999977,8.799999999999955,1.6000000000000227,,,,,,,,,,,,,,0.025872589699780384,0.016841591408347654,-0.017573834513058308,-0.02001464486209419,-0.018061996582865458,,,,0.0056138638027825516,0.019770563827190543,,,,,,,27313879.599999998,,,,,,,,,,,,,,,,0.5576923076923045,1.2140799728905443,,,-3.087606380891259,-0.9847953859663072,-4.205621989849904,,,,,0.025384427629973096,-3.556257260266268
4,,2018-03-30,SC1809,407.4,420.3,421.7,405.0,0,58562,409.7,412.0,406.8,7058,427.1,386.4,411.0000000000001,1000,0.025872589699780384,58562000,16.69999999999999,4.699999999999989,12.0,0.027286395404646897,,,,,,,,,,,,,-0.008803235783963808,-0.04235070187960983,-0.04472995479419465,-0.042826552462526764,-0.016178919819176806,,,,0.0033309540804186944,0.03640256959314778,,,,,,,24613608.6,,,,-0.33933470069531235,,,,,,0.06872685536771846,,,,,,0.8323353293413199,0.27464302164901544,,,-3.122458553448155,-1.4123280194626768,-3.420261067970956,,,,,0.03973352367356647,-9.35129092565646
5,,2018-04-02,SC1809,420.5,416.6,421.3,413.8,0,24644,420.3,417.0,412.0,6536,432.6,391.4,419.0,1000,-0.008803235783963808,24644000,7.5,6.5,1.0,0.02110518777307918,,,,,,,,,,,,,-0.033845415266442684,-0.036245799327892514,-0.034325492078732624,-0.007441190590494533,0.002880460873739771,-0.2734196236467334,0.4848398979880986,-0.022364977397097256,0.011281805088814182,0.006721075372059557,,,,,,,10266690.4,,,,-0.8643270048359146,,,,,,0.12909942437602068,,,,,,-0.2533333333333303,-1.0856686626746503,-0.004500378350392298,,-3.4093375085460025,-1.811729917279342,-3.195215182533321,,0.32967032967032966,0.344260764908713,,0.018002880460873737,-0.6241570006809748
6,,2018-04-03,SC1809,414.3,402.5,414.3,400.5,0,52826,416.6,405.5,417.0,8546,437.8,396.1,401.0,1000,-0.033845415266442684,52826000,13.800000000000011,16.100000000000023,-2.3000000000000114,0.024560839342427906,,,,,,,,,,,,,-0.002484472049689441,-0.0004968944099378599,0.02732919254658385,0.038012422360248474,0.06509316770186332,0.4960233728290862,0.7053243574051408,-0.02328372539606334,0.029316770186335432,0.004968944099378882,,,,,,,21262465.0,,,,-1.6296853789630201,,,,,,-0.1913339148845252,,,,,,-0.7101449275362322,-0.45681159420290185,-0.02758204147372667,,-4.72003369834016,-2.393390673491506,-4.653286049697308,,0.052389470994122174,0.319602274247129,,0.040000000000000056,-0.1958363162588243
7,,2018-04-04,SC1809,403.8,401.5,406.9,399.0,0,44234,402.5,402.3,405.5,9164,429.8,381.1,402.5,1000,-0.002484472049689441,44234000,7.899999999999977,3.5,4.399999999999977,0.02129298975942585,,,,,,,,,,,,,0.0019925280199253087,0.029887920298879204,0.04059775840597761,0.0677459526774595,0.06351183063511831,-0.43471018059288985,0.3615726655745378,-0.016397515527950227,0.013449564134495585,0.0062266500622665,,,,,,,17759951.0,,,,-0.9342131576128608,,,,,,0.17534413869810334,,,,,,-0.3670886075949349,0.34305631994129726,-0.021129622104835488,,-5.772914944494062,-3.069295527692017,-5.407238833604089,,0.07064869056209692,0.30771867182273255,,0.019676214196762087,-0.47637621978435274
8,,2018-04-09,SC1809,398.2,402.3,403.5,397.7,0,15470,401.5,400.5,402.3,9504,426.4,378.1,398.1,1000,0.0019925280199253087,15470000,5.800000000000011,3.8000000000000114,2.0,0.021464540292722514,,,,,,,,,,,,,0.027839920457370094,0.038528461347253296,0.06562266964951523,0.06139696743723586,0.05493412875963203,-1.1574354568883665,0.19336534264513314,-0.028642590286425903,0.0029828486204324847,0.011434253044991356,,,,,,,6223581.0,,,,-0.41931108889273294,,,,,,0.6948001909766751,,,,,,0.5862068965517289,0.9532955041466638,-0.01594031554486519,,-6.468216035418152,-3.7490796292372446,-5.438272812361815,0.09311740890688298,0.142290716492571,0.4563984831502593,,0.014417101665423841,-3.641939283877195
9,,2018-04-10,SC1809,404.2,413.5,415.2,403.8,0,61690,402.3,410.1,400.5,8992,420.5,380.4,408.5000000000001,1000,0.027839920457370094,61690000,11.399999999999977,-1.5,12.899999999999977,0.02214379657145551,,,,,,,,,,,,,0.010399032648125783,0.036759371221281714,0.032648125755743655,0.02636033857315593,0.03361547762998785,0.2021978021978022,0.203493265993266,-0.040019885657469605,0.004111245465538062,0.02345828295042319,,,,,,,25508815.0,,,,-0.2883122671137075,,,,,,0.7008180892551603,,,,,,0.7017543859649137,0.11554748941318482,0.009891317621199214,,-6.045808445282603,-4.208425392446316,-3.674766105672573,0.3891625615763548,0.5180976617798346,0.4403057049129042,,0.031197097944377212,-5.092450184681551
