,0,1,2,3,4
0,0.544437489274178,0.24477177509354534,0.12117941754704549,0.04723616584021051,0.04237515224502073
1,0.5752282879880151,0.23907441692771741,0.11236877967939815,0.025470594469013372,0.047857920935855926
2,0.5607574781621945,0.22104741943548853,0.13100455205350262,0.06845270069237426,0.01873784965644006
3,0.4281550135300066,0.3024750882230484,0.16141190726536295,0.0862527676389248,0.021705223342657235
4,0.4710104675546267,0.30040053285909607,0.12132234969341305,0.0316262585524605,0.07564039134040355
5,0.5575661277694258,0.28430539385062453,0.08234750784208496,0.06211792059338532,0.013663049944479444
6,0.6829284203023662,0.14928645873264174,0.09331610571964166,0.02625986290882834,0.04820915233652198
7,0.6139305982686976,0.23642869019551932,0.06858469663820443,0.03147211936948987,0.04958389552808878
8,0.6357493111657222,0.1797437920322162,0.1088684601546941,0.04693168012820295,0.02870675651916447
9,0.6102518609536727,0.24602802269320986,0.07958924072429314,0.04896196552472458,0.015168910104099627
10,0.5566863612818624,0.22463910035366513,0.164084530057703,0.032735451523592834,0.02185455678317664
11,0.6625662232606784,0.17142382656602592,0.12293994511164759,0.018449914441625314,0.02462009062002277
12,0.5706370546503348,0.18262808786425835,0.12764333887496884,0.07636090024512447,0.04273061836531364
13,0.5675465040418248,0.22453485065311218,0.13493036528022745,0.02004058746593437,0.05294769255890111
14,0.7389615439524667,0.140044329273778,0.06477857271307157,0.01937853990605078,0.036837014154632995
15,0.4950081272642103,0.29091825745226096,0.16658527306054666,0.03318071917828939,0.014307623044692746
16,0.4821725992138349,0.27397827077699205,0.17257405302008083,0.04780624038865692,0.023468836600435316
17,0.5666412549528596,0.20351772462552192,0.0848809465037732,0.11806988298018685,0.02689019093765832
18,0.46385574492921766,0.30742433955622245,0.11274651859527679,0.0953018686246604,0.02067152829462269
19,0.4755665758213931,0.2684301254440436,0.03943906159980259,0.11792498120459186,0.098639255930169
20,0.5195059443000013,0.3327415060829039,0.06918736740727491,0.051760722223516395,0.02680445998630354
21,0.5567451987485238,0.25492581315794327,0.10616974214492142,0.05228019909094524,0.02987904685766645
22,0.6718434496178293,0.1898639282769045,0.07771476645018827,0.04309618185522579,0.017481673799852195
23,0.5477754843502475,0.22271660079834668,0.16651115321671142,0.025924745620286616,0.03707201601440761
24,0.6116671754735592,0.17681531818021695,0.1527121206657563,0.02405365039825652,0.034751735282210774
25,0.5136980251169163,0.21923358389850958,0.16936624027019023,0.05749938535852173,0.04020276535586209
26,0.6771064043697561,0.16385255783485983,0.09451331264870762,0.029398027409556913,0.03512969773711953
27,0.6328815749343618,0.1916892872756849,0.09136024162695004,0.029302454850521693,0.05476644131248149
28,0.629055639948704,0.25845083609568736,0.06720164062459637,0.01901865758197081,0.02627322574904136
29,0.4720550031971546,0.2936271367333305,0.16845102740547002,0.019577088052631524,0.046289744611413476
30,0.5415826068193803,0.23110919033271798,0.12721275252078448,0.036412479129011355,0.06368297119810593
31,0.6107645759123617,0.04259523706746232,0.06530249082328399,0.10244256944244633,0.17889512675444558
32,0.6240025145574312,0.1458059924189551,0.1247321496015408,0.07403315134694277,0.03142619207513012
33,0.6079713560903676,0.03841282471191653,0.09274933950366943,0.12096568372330435,0.13990079597074206
34,0.6324619679866057,0.2005935989535276,0.10279672209341617,0.02371566572635762,0.04043204524009298
35,0.6894344735338782,0.19203362201857294,0.05701172671599611,0.027647058046015582,0.033873119685537176
36,0.8197087882419611,0.1146374625601447,0.03472982511910692,0.011736912801781959,0.019187011277005242
37,0.6999623884167282,0.1753107021310454,0.10079076911991204,0.007461718116176065,0.016474422216138516
38,0.7535300585306873,0.16804600856964894,0.05854346433308633,0.01079971895034759,0.00908074961622973
39,0.7148331204334467,0.19563021882517379,0.06093716626905304,0.018750850941359195,0.009848643530967236
40,0.6458178727076405,0.17883461223457897,0.09680616177937353,0.052923237699787365,0.025618115578619528
41,0.5889080064749388,0.2663338444147881,0.10136968251035856,0.023864277091847862,0.019524189508066607
42,0.5873179562762165,0.2537251737480452,0.0939891727856873,0.027205452819721785,0.0377622443703293
43,0.5243568831557044,0.31449614099742623,0.09648132092068969,0.04262970528401838,0.02203594964216132
44,0.5213511204877619,0.29438567447225134,0.12094880025609883,0.024729003520136957,0.03858540126375106
45,0.49347775117724413,0.30542138380181155,0.11993050785561402,0.023855117204153044,0.057315239961177204
46,0.7266881959691268,0.06309683156320209,0.009428580307863603,0.020183395282336442,0.18060299687747108
47,0.5085905384683505,0.2057986093724694,0.24087697210079598,0.036066593320512264,0.008667286737871949
48,0.5688177258446021,0.2802698363831839,0.09771697149406003,0.035807218194989984,0.01738824808316396
49,0.5658266445746948,0.2684208971443024,0.10563052966054952,0.03738256055428587,0.022739368066167675
50,0.5371118815522359,0.2393829707798281,0.16072155181662062,0.014451675859498149,0.0483319199918173
51,0.6335055080586774,0.22682995149559512,0.0795159034785213,0.021352304500476024,0.03879633246673015
52,0.7619079144800381,0.11201699526268914,0.09225857768158605,0.006710233481085599,0.027106279094601265
53,0.6206887389826709,0.1943111811605951,0.11903200801656892,0.04661917080274557,0.01934890103741975
54,0.7174668029515573,0.14212073012707377,0.02118251420444537,0.051525357693991275,0.06770459502293232
55,0.7052477458769115,0.14853395331277033,0.09873386706563765,0.03862845177310334,0.008855981971577189
56,0.5048644060926158,0.28491966022841136,0.1305441706914571,0.05148308496429242,0.028188678023223297
57,0.6332606866567262,0.21001879215149405,0.09419692261920566,0.05119080072331745,0.01133279784925662
58,0.5745373483965319,0.23438970727755185,0.09512041159774748,0.03923012636330081,0.05672240636486797
59,0.5114138742608351,0.23516634665773511,0.1538914447817234,0.04058219203405902,0.05894614226564735
60,0.7657728875463062,0.11256159423203989,0.07747533654759373,0.013310064052680188,0.030880117621380012
61,0.6231176875632547,0.28808950023852165,0.05214784215720245,0.009726775113900372,0.02691819492712077
62,0.5851372868793597,0.015126310798363742,0.058796423489732165,0.15076558190499897,0.1901743969275453
63,0.5819383972624788,0.22131160703873035,0.11980594432370145,0.059924864505414316,0.017019186869675264
64,0.6178308017628712,0.2528589556685601,0.0766241883828417,0.037552164337050144,0.01513388984867678
65,0.5612836412655874,0.3027607194928273,0.025973886249677707,0.04699564867460506,0.0629861043173025
66,0.6291463315114353,0.21536155495614284,0.07406441329605999,0.053490327252964286,0.027937372983397688
67,0.4046390874285349,0.29461805148183207,0.22626817961312906,0.051861364844769706,0.022613316631734364
68,0.5383513625531108,0.2767649537635857,0.10107955482533226,0.02083647867668563,0.06296765018128592
69,0.5289715993323537,0.24404651908893177,0.12760768301428158,0.08032007602738549,0.0190541225370473
70,0.5395721135638035,0.23412262119022093,0.113911426775767,0.07816173258443479,0.034232105885773786
71,0.4795152531298715,0.22571821207569515,0.1860399983431461,0.08373881364080214,0.02498772281048508
72,0.4254003199119925,0.2704515823480538,0.031675476523147277,0.1551208760092745,0.11735174520753186
73,0.5046087718023246,0.034676331715434404,0.09945245216054356,0.14801743366975323,0.2132450106519444
74,0.522166876415975,0.23001087410193713,0.1356322859467471,0.06653413645387762,0.045655827081463
75,0.6396060092054009,0.16949691285299237,0.030198018906281893,0.05828800392748098,0.10241105510784397
76,0.49834624403876465,0.2689578171312191,0.12994961050818593,0.07606654366837307,0.026679784653457092
77,0.5893730443255546,0.01770945614158816,0.052203085195632826,0.16796560640891975,0.17274880792830466
78,0.5701369518771152,0.2407441559671327,0.10084319757033544,0.06663231312521994,0.021643381460196693
79,0.5766495788178525,0.2890944654754034,0.06569780952617064,0.05571340077725086,0.012844745403322764
80,0.5851059371033965,0.17957703289771643,0.028274447003177276,0.09534937493982755,0.11169320805588213
81,0.4993052391318952,0.3076678319736494,0.021115219157811786,0.0941333067495331,0.07777840298711053
82,0.6904722219194291,0.159141607042304,0.08410058275267931,0.018282729676200187,0.04800285860938729
83,0.6664975415821401,0.16239770542130086,0.11571611620116863,0.017651595339811026,0.037737041455579406
84,0.6658603409492203,0.16822092455418147,0.10847692007266233,0.013114001837840148,0.04432781258609577
85,0.6610092593382733,0.18118190262510087,0.10418850166013952,0.04137641159890687,0.01224392477757936
86,0.6589823141360107,0.19720042138349336,0.08013018251645068,0.019944529505423764,0.043742552458621485
